,id,type,cost,weather_dpendence,pet_friendly,time_open,time_close,movie_genre,music_genre,hike_difficulty,cusine_type
941,942,concert,33,False,False,9:57 AM,7:53 AM,,Alternative,,
942,943,concert,31,False,False,5:03 PM,4:21 AM,,Rock,,
943,944,concert,54,True,True,2:00 AM,5:30 PM,,Pop,,
944,945,concert,71,True,False,8:51 AM,7:20 PM,,Pop,,
945,946,concert,57,True,True,11:15 AM,5:28 PM,,Alternative,,
946,947,concert,51,True,True,10:10 PM,1:12 PM,,Alternative,,
947,948,concert,45,False,False,6:00 PM,9:28 PM,,Alternative,,
948,949,concert,60,False,False,8:48 PM,11:33 PM,,Rap,,
949,950,concert,55,False,False,9:07 PM,3:49 AM,,Rap,,
950,951,concert,37,False,True,7:11 PM,3:33 PM,,Rock,,
951,952,concert,51,False,False,9:14 AM,4:27 AM,,Pop,,
952,953,concert,60,False,False,10:43 PM,12:36 PM,,Pop,,
953,954,concert,59,True,True,5:05 AM,11:25 PM,,Rock,,
954,955,concert,39,False,True,7:05 AM,2:06 AM,,Pop,,
955,956,concert,48,True,False,1:36 PM,3:46 PM,,Alternative,,
956,957,concert,52,True,False,6:56 PM,2:33 AM,,Rap,,
957,958,concert,42,False,False,10:15 AM,7:37 PM,,Rock,,
958,959,concert,55,False,True,10:37 AM,4:37 AM,,Rock,,
959,960,concert,41,True,True,11:24 PM,5:42 PM,,Pop,,
960,961,concert,38,False,False,6:11 AM,6:00 PM,,Rap,,
961,962,concert,67,True,True,5:15 AM,5:50 AM,,Alternative,,
962,963,concert,51,False,True,4:04 PM,8:27 PM,,Pop,,
963,964,concert,53,False,True,4:44 AM,10:24 AM,,Rock,,
964,965,concert,39,False,False,3:08 PM,1:09 PM,,Rap,,
965,966,concert,50,False,True,2:11 PM,4:51 PM,,Rap,,
966,967,concert,41,False,False,10:58 AM,12:50 AM,,Pop,,
967,968,concert,44,True,True,4:49 PM,11:18 PM,,Pop,,
968,969,concert,51,True,False,8:13 PM,12:21 PM,,Pop,,
969,970,concert,58,False,False,3:06 PM,2:59 PM,,Alternative,,
970,971,concert,58,False,True,9:03 PM,1:31 PM,,Rap,,
971,972,concert,53,True,True,11:09 AM,3:18 PM,,Alternative,,
972,973,concert,64,False,True,11:27 PM,12:36 PM,,Pop,,
973,974,concert,51,True,True,1:14 PM,8:13 PM,,Pop,,
974,975,concert,39,True,False,10:45 PM,10:58 AM,,Rock,,
975,976,concert,55,False,True,4:29 PM,11:11 PM,,Pop,,
976,977,concert,46,True,True,3:09 PM,10:01 PM,,Rock,,
977,978,concert,63,False,True,1:22 PM,6:28 PM,,Rock,,
978,979,concert,59,True,True,8:07 PM,7:34 PM,,Rock,,
979,980,concert,68,False,False,5:59 PM,4:51 AM,,Alternative,,
980,981,concert,69,False,True,11:40 AM,7:31 AM,,Rap,,
981,982,concert,47,False,True,5:09 PM,1:25 PM,,Alternative,,
982,983,concert,44,False,False,5:47 PM,11:23 PM,,Pop,,
983,984,concert,55,True,False,3:50 PM,4:07 AM,,Pop,,
984,985,concert,59,True,False,2:30 AM,9:01 PM,,Pop,,
985,986,concert,60,False,True,6:39 AM,4:08 PM,,Alternative,,
986,987,concert,56,False,True,12:06 PM,1:19 AM,,Pop,,
987,988,concert,40,True,False,2:22 PM,11:11 PM,,Pop,,
988,989,concert,29,False,True,10:31 PM,2:52 PM,,Pop,,
989,990,concert,55,True,False,1:23 PM,7:06 PM,,Alternative,,
990,991,concert,40,False,True,9:52 AM,1:16 AM,,Pop,,
991,992,concert,52,False,False,3:14 PM,1:29 PM,,Rock,,
992,993,concert,74,False,False,11:33 AM,5:23 AM,,Rap,,
993,994,concert,47,True,True,2:38 PM,4:23 AM,,Pop,,
994,995,concert,65,True,True,12:00 AM,1:26 PM,,Alternative,,
995,996,concert,52,True,False,4:05 PM,11:39 AM,,Rap,,
996,997,concert,52,True,False,12:14 PM,10:32 AM,,Pop,,
997,998,concert,31,False,True,4:06 AM,9:42 AM,,Alternative,,
998,999,concert,35,True,True,4:28 PM,4:36 AM,,Rap,,
999,1000,concert,39,False,False,8:27 AM,10:08 PM,,Pop,,
1000,1,restaurant,123,False,False,9:44 PM,8:03 AM,,,,Japanese
1001,2,restaurant,58,False,True,10:20 PM,8:18 PM,,,,Moroccan
1002,3,restaurant,38,False,False,7:27 PM,9:36 AM,,,,Moroccan
1003,4,restaurant,86,False,False,2:52 PM,9:47 PM,,,,Italian
1004,5,restaurant,34,False,False,1:24 PM,2:13 PM,,,,Chinese
1005,6,restaurant,20,False,True,3:33 PM,5:41 PM,,,,American
1006,7,restaurant,55,False,False,3:06 PM,6:44 PM,,,,Mexican
1007,8,restaurant,45,False,False,8:28 PM,2:07 PM,,,,Japanese
1008,9,restaurant,61,False,False,4:58 AM,9:45 AM,,,,Japanese
1009,10,restaurant,56,False,False,3:36 PM,6:01 AM,,,,American
1010,11,restaurant,61,False,False,11:33 AM,12:25 AM,,,,Japanese
1011,12,restaurant,50,False,False,4:41 AM,5:10 PM,,,,Chinese
1012,13,restaurant,48,False,True,1:18 PM,5:08 PM,,,,Italian
1013,14,restaurant,70,False,True,4:59 PM,1:22 PM,,,,Japanese
1014,15,restaurant,90,False,False,1:35 PM,3:17 PM,,,,Moroccan
1015,16,restaurant,70,False,False,12:58 AM,5:48 PM,,,,Italian
1016,17,restaurant,8,False,True,2:09 AM,3:14 PM,,,,American
1017,18,restaurant,49,False,True,11:23 AM,1:56 PM,,,,Moroccan
1018,19,restaurant,2,False,False,12:50 PM,4:16 AM,,,,Mexican
1019,20,restaurant,45,False,False,3:10 PM,6:27 PM,,,,Chinese
1020,21,restaurant,17,False,False,9:27 AM,5:49 PM,,,,Moroccan
1021,22,restaurant,3,False,True,1:27 AM,1:56 PM,,,,Mexican
1022,23,restaurant,32,False,False,6:42 AM,1:17 AM,,,,Chinese
1023,24,restaurant,89,False,False,4:59 AM,8:02 AM,,,,Chinese
1024,25,restaurant,60,False,True,9:53 PM,9:26 PM,,,,Japanese
1025,26,restaurant,42,False,False,3:08 PM,4:29 PM,,,,Chinese
1026,27,restaurant,74,False,True,5:51 AM,4:43 AM,,,,Mexican
1027,28,restaurant,84,False,False,7:37 PM,2:24 AM,,,,Japanese
1028,29,restaurant,72,False,True,2:29 PM,9:55 AM,,,,Chinese
1029,30,restaurant,113,False,False,11:21 AM,11:21 AM,,,,Mexican
1030,31,restaurant,67,False,False,8:23 PM,11:17 AM,,,,Japanese
1031,32,restaurant,112,False,True,2:12 AM,10:03 PM,,,,Mexican
1032,33,restaurant,79,False,True,9:06 PM,4:12 PM,,,,Chinese
1033,34,restaurant,57,False,True,1:05 AM,7:43 AM,,,,Moroccan
1034,35,restaurant,56,False,True,1:48 PM,9:40 PM,,,,Japanese
1035,36,restaurant,46,False,False,3:50 AM,1:24 AM,,,,Italian
1036,37,restaurant,48,False,True,12:48 PM,6:29 AM,,,,Chinese
1037,38,restaurant,45,False,False,7:42 AM,4:42 PM,,,,Japanese
1038,39,restaurant,63,False,False,6:05 AM,3:30 PM,,,,American
1039,40,restaurant,57,False,True,11:45 PM,2:50 PM,,,,Moroccan
1040,41,restaurant,20,False,False,11:52 AM,1:30 AM,,,,Chinese
1041,42,restaurant,73,False,True,9:52 AM,6:55 PM,,,,Japanese
1042,43,restaurant,64,False,False,3:17 AM,11:01 PM,,,,Moroccan
1043,44,restaurant,34,False,False,7:03 PM,6:20 PM,,,,Mexican
1044,45,restaurant,90,False,True,10:50 AM,4:12 PM,,,,American
1045,46,restaurant,79,False,True,10:47 AM,11:59 AM,,,,Moroccan
1046,47,restaurant,49,False,False,1:20 PM,8:13 PM,,,,Japanese
1047,48,restaurant,49,False,False,9:48 AM,8:12 AM,,,,Mexican
1048,49,restaurant,18,False,False,2:43 PM,5:19 AM,,,,Italian
1049,50,restaurant,63,False,False,3:35 PM,10:29 PM,,,,Japanese
1050,51,restaurant,84,False,True,7:05 PM,10:44 PM,,,,Chinese
1051,52,restaurant,66,False,True,11:07 AM,11:02 PM,,,,Chinese
1052,53,restaurant,67,False,True,12:33 AM,10:14 AM,,,,Moroccan
1053,54,restaurant,97,False,True,1:33 PM,1:45 AM,,,,Japanese
1054,55,restaurant,89,False,True,12:55 PM,7:31 AM,,,,Chinese
1055,56,restaurant,21,False,False,8:16 PM,8:28 AM,,,,American
1056,57,restaurant,36,False,False,8:04 PM,10:11 AM,,,,Moroccan
1057,58,restaurant,59,False,True,10:40 AM,1:37 PM,,,,Moroccan
1058,59,restaurant,70,False,False,6:15 PM,4:16 PM,,,,American
1059,60,restaurant,42,False,False,11:35 AM,11:23 AM,,,,Italian
1060,61,restaurant,92,False,False,4:36 AM,7:44 PM,,,,Moroccan
1061,62,restaurant,65,False,False,4:33 PM,9:25 AM,,,,Mexican
1062,63,restaurant,23,False,True,2:17 PM,2:13 AM,,,,Chinese
1063,64,restaurant,66,False,True,3:13 PM,12:52 PM,,,,Mexican
1064,65,restaurant,55,False,False,9:26 PM,4:37 AM,,,,Japanese
1065,66,restaurant,97,False,False,11:37 AM,2:23 PM,,,,Japanese
1066,67,restaurant,54,False,False,12:47 AM,6:20 AM,,,,Japanese
1067,68,restaurant,117,False,False,4:21 AM,9:24 PM,,,,Moroccan
1068,69,restaurant,59,False,True,1:21 AM,9:01 AM,,,,Mexican
1069,70,restaurant,73,False,True,12:47 AM,2:47 PM,,,,Moroccan
1070,71,restaurant,62,False,False,1:48 AM,12:01 AM,,,,Chinese
1071,72,restaurant,104,False,False,8:43 PM,7:28 AM,,,,Chinese
1072,73,restaurant,47,False,True,9:43 PM,3:00 AM,,,,Moroccan
1073,74,restaurant,32,False,False,12:09 PM,8:20 AM,,,,American
1074,75,restaurant,40,False,False,10:13 AM,7:54 AM,,,,Moroccan
1075,76,restaurant,22,False,False,4:20 PM,8:11 PM,,,,Italian
1076,77,restaurant,80,False,True,9:26 PM,6:30 AM,,,,Mexican
1077,78,restaurant,4,False,False,6:31 PM,2:15 AM,,,,American
1078,79,restaurant,72,False,True,12:35 AM,5:24 PM,,,,Chinese
1079,80,restaurant,90,False,True,8:37 AM,11:46 AM,,,,American
1080,81,restaurant,109,False,False,9:55 AM,11:37 PM,,,,Italian
1081,82,restaurant,68,False,False,12:03 PM,4:29 AM,,,,Mexican
1082,83,restaurant,50,False,False,6:48 PM,7:23 AM,,,,American
1083,84,restaurant,48,False,False,1:08 PM,12:32 AM,,,,Mexican
1084,85,restaurant,81,False,True,11:00 PM,8:00 PM,,,,Moroccan
1085,86,restaurant,69,False,False,8:36 AM,3:01 AM,,,,Mexican
1086,87,restaurant,111,False,True,2:06 AM,6:47 PM,,,,Chinese
1087,88,restaurant,98,False,True,8:49 PM,9:04 PM,,,,Moroccan
1088,89,restaurant,68,False,False,9:01 AM,1:45 AM,,,,Moroccan
1089,90,restaurant,56,False,True,5:25 AM,3:11 AM,,,,Japanese
1090,91,restaurant,14,False,False,5:33 AM,2:28 AM,,,,Italian
1091,92,restaurant,81,False,False,11:11 PM,4:45 PM,,,,Italian
1092,93,restaurant,32,False,False,5:43 AM,11:44 PM,,,,American
1093,94,restaurant,65,False,True,6:55 AM,5:22 AM,,,,Moroccan
1094,95,restaurant,54,False,False,10:51 AM,8:08 PM,,,,Italian
1095,96,restaurant,56,False,True,6:40 PM,9:32 PM,,,,Chinese
1096,97,restaurant,54,False,False,10:47 AM,5:44 PM,,,,Moroccan
1097,98,restaurant,17,False,True,7:51 PM,12:04 PM,,,,Moroccan
1098,99,restaurant,39,False,False,4:08 AM,9:39 AM,,,,Mexican
1099,100,restaurant,38,False,True,12:58 PM,11:42 AM,,,,Moroccan
1100,101,restaurant,96,False,False,12:53 AM,10:36 AM,,,,Chinese
1101,102,restaurant,76,False,True,5:55 AM,5:50 PM,,,,Mexican
1102,103,restaurant,32,False,True,1:13 AM,9:26 AM,,,,Chinese
1103,104,restaurant,19,False,True,9:12 PM,7:33 AM,,,,Japanese
1104,105,restaurant,16,False,False,7:43 PM,9:10 PM,,,,Mexican
1105,106,restaurant,85,False,False,4:10 AM,1:39 AM,,,,Moroccan
1106,107,restaurant,78,False,False,9:26 PM,3:26 PM,,,,Mexican
1107,108,restaurant,41,False,False,5:19 PM,10:14 PM,,,,Mexican
1108,109,restaurant,34,False,True,12:19 PM,8:11 AM,,,,Italian
1109,110,restaurant,28,False,False,2:10 PM,5:36 AM,,,,American
1110,111,restaurant,73,False,True,11:13 AM,1:18 AM,,,,American
1111,112,restaurant,53,False,False,5:30 PM,8:30 AM,,,,Italian
1112,113,restaurant,62,False,False,6:57 PM,11:33 AM,,,,Japanese
1113,114,restaurant,43,False,True,2:49 AM,8:44 PM,,,,Mexican
1114,115,restaurant,48,False,True,5:53 AM,4:29 PM,,,,American
1115,116,restaurant,91,False,True,8:19 AM,9:59 AM,,,,Moroccan
1116,117,restaurant,101,False,False,10:28 PM,6:43 AM,,,,Mexican
1117,118,restaurant,74,False,True,10:13 AM,2:09 AM,,,,Japanese
1118,119,restaurant,45,False,False,7:40 AM,2:39 PM,,,,Chinese
1119,120,restaurant,72,False,False,11:15 AM,6:10 PM,,,,American
1120,121,restaurant,127,False,True,2:34 AM,6:35 PM,,,,Mexican
1121,122,restaurant,85,False,True,1:44 AM,9:34 AM,,,,Moroccan
1122,123,restaurant,68,False,False,6:04 PM,9:02 AM,,,,Chinese
1123,124,restaurant,65,False,True,1:39 AM,10:38 AM,,,,Mexican
1124,125,restaurant,34,False,False,7:12 AM,11:44 PM,,,,Moroccan
1125,126,restaurant,37,False,False,11:34 AM,2:55 PM,,,,Japanese
1126,127,restaurant,25,False,False,9:47 PM,7:49 PM,,,,Moroccan
1127,128,restaurant,29,False,True,11:42 PM,7:34 AM,,,,Italian
1128,129,restaurant,59,False,True,5:53 PM,4:24 PM,,,,Japanese
1129,130,restaurant,21,False,False,12:47 PM,3:47 AM,,,,Japanese
1130,131,restaurant,70,False,False,10:03 AM,1:51 PM,,,,Japanese
1131,132,restaurant,74,False,False,9:54 PM,9:45 PM,,,,Mexican
1132,133,restaurant,6,False,True,9:08 AM,6:20 AM,,,,Mexican
1133,134,restaurant,87,False,True,2:17 PM,6:11 AM,,,,Chinese
1134,135,restaurant,34,False,False,11:05 PM,11:05 PM,,,,Mexican
1135,136,restaurant,18,False,False,2:50 AM,5:04 AM,,,,Moroccan
1136,137,restaurant,89,False,True,6:42 PM,9:32 PM,,,,Moroccan
1137,138,restaurant,44,False,True,4:54 AM,4:01 AM,,,,Chinese
1138,139,restaurant,40,False,False,6:35 PM,4:00 PM,,,,Mexican
1139,140,restaurant,61,False,False,2:45 AM,6:07 PM,,,,Italian
1140,141,restaurant,85,False,False,5:43 PM,1:36 PM,,,,Moroccan
1141,142,restaurant,67,False,False,10:02 AM,11:17 PM,,,,Italian
1142,143,restaurant,75,False,False,3:25 PM,6:13 AM,,,,Japanese
1143,144,restaurant,100,False,False,8:17 AM,2:25 PM,,,,Japanese
1144,145,restaurant,73,False,False,6:11 AM,11:21 AM,,,,Chinese
1145,146,restaurant,65,False,False,10:50 AM,1:43 PM,,,,Mexican
1146,147,restaurant,63,False,False,10:51 AM,4:37 AM,,,,American
1147,148,restaurant,53,False,False,3:20 PM,8:39 PM,,,,Mexican
1148,149,restaurant,55,False,False,8:02 PM,10:32 PM,,,,Japanese
1149,150,restaurant,42,False,False,8:25 PM,7:57 AM,,,,Mexican
1150,151,restaurant,39,False,True,12:52 PM,7:35 AM,,,,Italian
1151,152,restaurant,57,False,True,4:17 PM,9:27 PM,,,,Moroccan
1152,153,restaurant,67,False,False,7:10 PM,6:41 PM,,,,American
1153,154,restaurant,50,False,True,3:43 AM,4:39 PM,,,,Chinese
1154,155,restaurant,99,False,True,2:38 AM,9:57 PM,,,,Chinese
1155,156,restaurant,85,False,True,2:37 PM,12:25 AM,,,,Italian
1156,157,restaurant,45,False,True,9:25 PM,2:26 PM,,,,Mexican
1157,158,restaurant,25,False,False,12:43 AM,10:05 PM,,,,Mexican
1158,159,restaurant,11,False,False,7:10 AM,6:18 AM,,,,Chinese
1159,160,restaurant,102,False,False,12:57 PM,9:08 PM,,,,Chinese
1160,161,restaurant,92,False,True,2:51 PM,10:42 AM,,,,Chinese
1161,162,restaurant,87,False,True,12:02 AM,3:53 AM,,,,Mexican
1162,163,restaurant,46,False,True,11:28 AM,7:37 AM,,,,Italian
1163,164,restaurant,23,False,True,2:49 PM,11:45 AM,,,,Japanese
1164,165,restaurant,68,False,False,8:29 PM,4:38 AM,,,,Mexican
1165,166,restaurant,113,False,False,9:51 PM,12:51 PM,,,,Chinese
1166,167,restaurant,33,False,True,10:31 PM,1:39 PM,,,,Chinese
1167,168,restaurant,33,False,True,7:59 PM,10:52 AM,,,,Mexican
1168,169,restaurant,29,False,True,8:23 AM,8:51 AM,,,,Moroccan
1169,170,restaurant,59,False,True,3:40 AM,12:28 PM,,,,Moroccan
1170,171,restaurant,54,False,True,2:34 AM,8:51 PM,,,,Moroccan
1171,172,restaurant,75,False,False,11:58 AM,3:58 AM,,,,Chinese
1172,173,restaurant,142,False,True,1:48 PM,7:01 PM,,,,Moroccan
1173,174,restaurant,85,False,True,6:01 PM,8:16 AM,,,,Chinese
1174,175,restaurant,103,False,False,6:36 PM,3:34 PM,,,,American
1175,176,restaurant,106,False,False,9:08 AM,12:52 AM,,,,Japanese
1176,177,restaurant,99,False,False,6:05 PM,4:58 PM,,,,Mexican
1177,178,restaurant,131,False,False,11:01 AM,8:09 PM,,,,Chinese
1178,179,restaurant,92,False,False,5:37 AM,11:24 PM,,,,Japanese
1179,180,restaurant,56,False,False,4:40 PM,3:06 PM,,,,Moroccan
1180,181,restaurant,67,False,False,1:41 PM,6:28 PM,,,,Mexican
1181,182,restaurant,73,False,False,3:36 AM,2:04 PM,,,,Chinese
1182,183,restaurant,78,False,False,7:56 PM,11:07 PM,,,,American
1183,184,restaurant,61,False,False,2:08 PM,4:42 PM,,,,Italian
1184,185,restaurant,46,False,False,12:18 PM,2:32 PM,,,,Mexican
1185,186,restaurant,72,False,True,4:07 AM,3:49 PM,,,,Italian
1186,187,restaurant,50,False,True,3:47 PM,12:14 PM,,,,Moroccan
1187,188,restaurant,27,False,True,11:01 PM,9:59 AM,,,,Japanese
1188,189,restaurant,108,False,False,9:31 AM,10:59 AM,,,,Japanese
1189,190,restaurant,34,False,False,11:40 AM,2:36 PM,,,,Mexican
1190,191,restaurant,81,False,False,4:34 AM,6:59 AM,,,,Mexican
1191,192,restaurant,53,False,True,8:57 PM,1:07 AM,,,,Chinese
1192,193,restaurant,78,False,False,5:58 PM,6:10 PM,,,,Italian
1193,194,restaurant,41,False,True,4:22 AM,9:30 AM,,,,Moroccan
1194,195,restaurant,58,False,True,2:21 PM,8:34 AM,,,,Italian
1195,196,restaurant,55,False,True,9:03 AM,10:09 AM,,,,Japanese
1196,197,restaurant,101,False,True,7:58 PM,4:50 AM,,,,American
1197,198,restaurant,76,False,False,6:04 AM,4:06 PM,,,,Japanese
1198,199,restaurant,84,False,True,1:16 AM,1:39 PM,,,,Moroccan
1199,200,restaurant,27,False,False,3:38 AM,5:48 AM,,,,Mexican
1200,201,restaurant,45,False,True,5:20 PM,2:00 PM,,,,Mexican
1201,202,restaurant,21,False,False,1:59 AM,8:09 PM,,,,Japanese
1202,203,restaurant,117,False,True,7:29 AM,5:42 PM,,,,Japanese
1203,204,restaurant,85,False,True,10:43 PM,11:05 AM,,,,Moroccan
1204,205,restaurant,75,False,True,12:58 PM,1:44 AM,,,,Mexican
1205,206,restaurant,34,False,True,11:51 AM,12:18 AM,,,,American
1206,207,restaurant,80,False,False,4:01 AM,2:32 PM,,,,Chinese
1207,208,restaurant,32,False,False,12:53 AM,12:19 PM,,,,Italian
1208,209,restaurant,71,False,False,5:57 PM,5:38 AM,,,,Mexican
1209,210,restaurant,71,False,False,3:33 AM,3:13 PM,,,,Italian
1210,211,restaurant,41,False,True,3:09 PM,7:12 PM,,,,Moroccan
1211,212,restaurant,71,False,True,9:53 PM,11:25 PM,,,,Italian
1212,213,restaurant,67,False,False,2:38 AM,1:01 AM,,,,Mexican
1213,214,restaurant,47,False,False,10:05 PM,9:09 PM,,,,Mexican
1214,215,restaurant,87,False,True,10:22 PM,8:05 AM,,,,Moroccan
1215,216,restaurant,32,False,True,4:56 AM,6:59 AM,,,,Moroccan
1216,217,restaurant,45,False,True,2:01 AM,7:19 AM,,,,Mexican
1217,218,restaurant,54,False,False,3:18 PM,5:58 AM,,,,Mexican
1218,219,restaurant,64,False,False,6:57 AM,11:12 PM,,,,Japanese
1219,220,restaurant,68,False,False,11:55 AM,2:59 AM,,,,American
1220,221,restaurant,67,False,False,6:16 PM,8:50 AM,,,,Italian
1221,222,restaurant,46,False,False,10:07 AM,8:02 AM,,,,Japanese
1222,223,restaurant,34,False,False,6:42 AM,12:08 PM,,,,Chinese
1223,224,restaurant,13,False,False,9:06 PM,8:42 AM,,,,Chinese
1224,225,restaurant,112,False,False,12:51 AM,10:10 AM,,,,Japanese
1225,226,restaurant,95,False,True,8:53 AM,10:00 PM,,,,Chinese
1226,227,restaurant,71,False,False,2:06 PM,10:14 AM,,,,Chinese
1227,228,restaurant,55,False,True,6:22 AM,11:22 PM,,,,Chinese
1228,229,restaurant,87,False,True,6:18 AM,4:00 AM,,,,American
1229,230,restaurant,66,False,True,2:31 AM,4:37 AM,,,,Italian
1230,231,restaurant,47,False,False,9:34 AM,2:09 PM,,,,Moroccan
1231,232,restaurant,56,False,True,4:34 PM,4:49 AM,,,,Chinese
1232,233,restaurant,25,False,True,3:22 AM,11:56 AM,,,,American
1233,234,restaurant,10,False,True,12:07 AM,12:35 PM,,,,Japanese
1234,235,restaurant,78,False,False,7:40 AM,11:02 AM,,,,Japanese
1235,236,restaurant,42,False,True,11:48 AM,2:01 PM,,,,American
1236,237,restaurant,56,False,True,5:08 PM,3:14 AM,,,,Chinese
1237,238,restaurant,57,False,True,2:59 PM,2:55 AM,,,,American
1238,239,restaurant,47,False,True,8:46 AM,10:59 PM,,,,Moroccan
1239,240,restaurant,68,False,False,2:49 AM,8:49 PM,,,,Chinese
1240,241,restaurant,51,False,False,12:37 AM,6:49 PM,,,,Mexican
1241,242,restaurant,92,False,False,7:15 AM,1:27 AM,,,,Chinese
1242,243,restaurant,90,False,False,5:08 AM,6:41 AM,,,,Japanese
1243,244,restaurant,52,False,False,8:59 PM,1:52 AM,,,,Japanese
1244,245,restaurant,85,False,False,8:46 PM,10:23 AM,,,,Italian
1245,246,restaurant,96,False,True,6:30 AM,2:38 PM,,,,American
1246,247,restaurant,83,False,True,10:26 PM,2:21 PM,,,,Italian
1247,248,restaurant,25,False,True,2:17 AM,3:34 PM,,,,Moroccan
1248,249,restaurant,53,False,False,5:44 PM,11:33 AM,,,,Moroccan
1249,250,restaurant,87,False,True,5:21 PM,12:42 PM,,,,Italian
1250,251,restaurant,40,False,True,9:57 AM,5:03 AM,,,,Moroccan
1251,252,restaurant,23,False,True,7:09 PM,7:16 AM,,,,Japanese
1252,253,restaurant,22,False,True,3:11 AM,2:22 PM,,,,American
1253,254,restaurant,24,False,True,2:00 PM,12:56 PM,,,,Japanese
1254,255,restaurant,77,False,False,3:30 PM,7:04 AM,,,,Italian
1255,256,restaurant,50,False,True,12:56 AM,7:40 PM,,,,American
1256,257,restaurant,68,False,False,1:12 PM,12:11 AM,,,,Mexican
1257,258,restaurant,88,False,False,11:54 AM,12:54 AM,,,,Mexican
1258,259,restaurant,20,False,False,12:25 PM,2:23 PM,,,,Japanese
1259,260,restaurant,5,False,False,4:41 PM,11:53 AM,,,,American
1260,261,restaurant,38,False,False,5:56 PM,2:11 AM,,,,Moroccan
1261,262,restaurant,38,False,False,3:58 PM,10:57 AM,,,,Japanese
1262,263,restaurant,61,False,True,7:34 PM,7:49 PM,,,,Moroccan
1263,264,restaurant,84,False,True,11:16 AM,10:56 AM,,,,Mexican
1264,265,restaurant,91,False,True,5:50 PM,6:58 AM,,,,Italian
1265,266,restaurant,71,False,False,10:08 AM,11:41 AM,,,,Italian
1266,267,restaurant,35,False,True,6:33 PM,1:46 AM,,,,Moroccan
1267,268,restaurant,68,False,False,9:36 AM,12:40 PM,,,,Chinese
1268,269,restaurant,64,False,False,11:03 AM,4:38 AM,,,,Japanese
1269,270,restaurant,73,False,False,10:01 PM,12:22 PM,,,,Mexican
1270,271,restaurant,69,False,True,6:24 AM,2:23 PM,,,,American
1271,272,restaurant,75,False,True,2:30 PM,3:51 AM,,,,Chinese
1272,273,restaurant,48,False,True,3:01 PM,4:35 AM,,,,Italian
1273,274,restaurant,45,False,True,11:58 PM,11:47 AM,,,,Mexican
1274,275,restaurant,72,False,True,9:36 PM,5:30 AM,,,,Moroccan
1275,276,restaurant,24,False,True,11:04 PM,8:24 AM,,,,Japanese
1276,277,restaurant,35,False,False,9:30 AM,3:27 AM,,,,Japanese
1277,278,restaurant,74,False,False,3:38 AM,2:13 PM,,,,American
1278,279,restaurant,33,False,False,5:38 AM,8:50 PM,,,,American
1279,280,restaurant,78,False,True,6:39 AM,1:38 PM,,,,Moroccan
1280,281,restaurant,99,False,False,3:21 PM,7:12 AM,,,,Chinese
1281,282,restaurant,81,False,True,1:25 AM,3:02 AM,,,,Mexican
1282,283,restaurant,110,False,False,2:42 AM,3:13 AM,,,,Mexican
1283,284,restaurant,19,False,True,10:52 PM,7:53 PM,,,,Italian
1284,285,restaurant,82,False,False,3:04 PM,10:17 PM,,,,Moroccan
1285,286,restaurant,106,False,False,2:51 AM,5:11 PM,,,,Japanese
1286,287,restaurant,65,False,True,11:16 PM,10:06 AM,,,,Italian
1287,288,restaurant,60,False,False,2:43 PM,5:37 PM,,,,American
1288,289,restaurant,79,False,False,9:06 PM,3:18 AM,,,,Moroccan
1289,290,restaurant,108,False,False,10:36 AM,12:53 AM,,,,American
1290,291,restaurant,110,False,True,1:23 PM,1:09 AM,,,,Italian
1291,292,restaurant,90,False,True,5:31 AM,7:09 PM,,,,Mexican
1292,293,restaurant,131,False,True,6:58 PM,7:32 PM,,,,Moroccan
1293,294,restaurant,4,False,False,2:32 PM,11:53 AM,,,,Japanese
1294,295,restaurant,74,False,True,9:24 AM,8:18 AM,,,,Mexican
1295,296,restaurant,80,False,False,1:29 PM,12:08 AM,,,,Chinese
1296,297,restaurant,78,False,True,7:58 PM,4:02 AM,,,,Mexican
1297,298,restaurant,81,False,False,9:19 PM,11:27 AM,,,,Japanese
1298,299,restaurant,10,False,False,8:36 PM,10:44 PM,,,,Japanese
1299,300,restaurant,75,False,False,11:13 PM,9:05 PM,,,,Italian
1300,301,restaurant,24,False,False,11:48 PM,4:57 AM,,,,Moroccan
1301,302,restaurant,18,False,False,4:14 AM,9:19 PM,,,,Mexican
1302,303,restaurant,69,False,False,2:52 AM,11:21 PM,,,,Chinese
1303,304,restaurant,57,False,False,12:17 PM,9:15 AM,,,,American
1304,305,restaurant,62,False,True,6:58 PM,7:02 PM,,,,Moroccan
1305,306,restaurant,64,False,True,1:09 AM,8:35 AM,,,,Chinese
1306,307,restaurant,28,False,True,11:01 PM,1:20 PM,,,,Japanese
1307,308,restaurant,79,False,False,10:32 AM,10:08 AM,,,,American
1308,309,restaurant,3,False,False,1:06 AM,8:46 PM,,,,Moroccan
1309,310,restaurant,66,False,True,4:24 PM,2:19 AM,,,,Mexican
1310,311,restaurant,54,False,True,2:06 AM,3:28 PM,,,,Mexican
1311,312,restaurant,46,False,False,6:27 PM,4:58 PM,,,,Moroccan
1312,313,restaurant,83,False,True,3:31 PM,7:49 AM,,,,Italian
1313,314,restaurant,33,False,True,6:20 PM,1:27 AM,,,,Moroccan
1314,315,restaurant,19,False,True,6:54 PM,8:06 PM,,,,Moroccan
1315,316,restaurant,27,False,True,12:19 PM,2:56 AM,,,,Italian
